id,summac_score,method
0,0.6746987951807228,fallback
1,0.5336134453781513,fallback
2,0.6426592797783933,fallback
3,0.6280487804878049,fallback
4,0.6313868613138686,fallback
5,0.419811320754717,fallback
6,0.37209302325581395,fallback
7,0.5371024734982333,fallback
8,0.6545454545454545,fallback
9,0.5654761904761905,fallback
10,0.5276752767527675,fallback
11,0.4883720930232558,fallback
12,0.6706349206349206,fallback
13,0.31843575418994413,fallback
14,0.5984848484848485,fallback
15,0.46543778801843316,fallback
16,0.5092592592592593,fallback
17,0.5023923444976076,fallback
18,0.5491525423728814,fallback
19,0.5481049562682215,fallback
20,0.5758928571428571,fallback
21,0.7350993377483444,fallback
22,0.5923344947735192,fallback
23,0.6606498194945848,fallback
24,0.5441696113074205,fallback
25,0.7213114754098361,fallback
26,0.5214285714285715,fallback
27,0.5340314136125655,fallback
28,0.5703125,fallback
29,0.10555555555555556,fallback
30,0.5863636363636363,fallback
31,0.4777777777777778,fallback
32,0.6585365853658537,fallback
33,0.5863874345549738,fallback
34,0.49242424242424243,fallback
35,0.45064377682403434,fallback
36,0.5714285714285714,fallback
37,0.432,fallback
38,0.4325068870523416,fallback
39,0.4235294117647059,fallback
40,0.5060728744939271,fallback
41,0.49673202614379086,fallback
42,0.5595238095238095,fallback
43,0.5551601423487544,fallback
44,0.4603174603174603,fallback
45,0.5957446808510638,fallback
46,0.49214659685863876,fallback
48,0.5652173913043478,fallback
49,0.49047619047619045,fallback
50,0.5894308943089431,fallback
51,0.542713567839196,fallback
52,0.6232876712328768,fallback
53,0.5673469387755102,fallback
54,0.6666666666666666,fallback
55,0.5730337078651685,fallback
56,0.6342281879194631,fallback
57,0.5091463414634146,fallback
58,0.6820987654320988,fallback
59,0.611336032388664,fallback
60,0.5954692556634305,fallback
61,0.6235955056179775,fallback
62,0.40418118466898956,fallback
63,0.49142857142857144,fallback
64,0.57,fallback
65,0.4645161290322581,fallback
66,0.5906735751295337,fallback
67,0.6405228758169934,fallback
68,0.42035398230088494,fallback
69,0.673352435530086,fallback
70,0.5333333333333333,fallback
71,0.4318181818181818,fallback
72,0.4959349593495935,fallback
73,0.5432098765432098,fallback
74,0.7351778656126482,fallback
75,0.7,fallback
76,0.5143884892086331,fallback
77,0.5190217391304348,fallback
78,0.4293785310734463,fallback
79,0.6289752650176679,fallback
80,0.6303317535545023,fallback
81,0.5176056338028169,fallback
82,0.4022346368715084,fallback
83,0.5196078431372549,fallback
84,0.531578947368421,fallback
85,0.46938775510204084,fallback
86,0.5257352941176471,fallback
87,0.6131687242798354,fallback
88,0.5414201183431953,fallback
89,0.6848484848484848,fallback
90,0.5576036866359447,fallback
91,0.5467128027681661,fallback
92,0.5615615615615616,fallback
93,0.5466666666666666,fallback
94,0.5548387096774193,fallback
95,0.5384615384615384,fallback
96,0.5135135135135135,fallback
97,0.7217741935483871,fallback
98,0.6041666666666666,fallback
99,0.6125461254612546,fallback
100,0.6006191950464397,fallback
101,0.42435424354243545,fallback
102,0.5773584905660377,fallback
103,0.5074626865671642,fallback
104,0.610236220472441,fallback
105,0.5877551020408164,fallback
106,0.49333333333333335,fallback
107,0.5304054054054054,fallback
108,0.5771812080536913,fallback
109,0.46366782006920415,fallback
110,0.5367965367965368,fallback
111,0.4267241379310345,fallback
112,0.5302491103202847,fallback
113,0.4722222222222222,fallback
114,0.4566929133858268,fallback
115,0.4774193548387097,fallback
116,0.5016722408026756,fallback
117,0.46195652173913043,fallback
118,0.5487179487179488,fallback
119,0.49099099099099097,fallback
120,0.4979919678714859,fallback
121,0.5631067961165048,fallback
122,0.45222929936305734,fallback
123,0.48677248677248675,fallback
124,0.4072164948453608,fallback
125,0.7320754716981132,fallback
126,0.6484848484848484,fallback
127,0.5951557093425606,fallback
128,0.7564575645756457,fallback
129,0.5692307692307692,fallback
130,0.5440613026819924,fallback
131,0.6612021857923497,fallback
132,0.5275080906148867,fallback
133,0.5685483870967742,fallback
134,0.5299401197604791,fallback
135,0.6991643454038997,fallback
136,0.6525974025974026,fallback
137,0.64,fallback
138,0.5707762557077626,fallback
139,0.5117370892018779,fallback
140,0.7661290322580645,fallback
141,0.49159663865546216,fallback
142,0.48325358851674644,fallback
143,0.654434250764526,fallback
144,0.5659340659340659,fallback
145,0.4811320754716981,fallback
146,0.45871559633027525,fallback
147,0.48704663212435234,fallback
148,0.6039823008849557,fallback
149,0.4980694980694981,fallback
150,0.5279187817258884,fallback
151,0.6,fallback
152,0.6255707762557078,fallback
153,0.5663716814159292,fallback
154,0.6122448979591837,fallback
155,0.6212765957446809,fallback
156,0.5061224489795918,fallback
157,0.6506849315068494,fallback
158,0.6470588235294118,fallback
159,0.5764192139737991,fallback
160,0.5707317073170731,fallback
161,0.5616438356164384,fallback
162,0.6088888888888889,fallback
163,0.5703703703703704,fallback
164,0.4409937888198758,fallback
165,0.5932203389830508,fallback
166,0.5157894736842106,fallback
167,0.6150442477876106,fallback
168,0.6559633027522935,fallback
169,0.5213270142180095,fallback
170,0.6918429003021148,fallback
171,0.6212121212121212,fallback
172,0.48175182481751827,fallback
173,0.61,fallback
174,0.5160142348754448,fallback
175,0.46218487394957986,fallback
176,0.5833333333333334,fallback
177,0.47985347985347987,fallback
178,0.5337837837837838,fallback
179,0.627906976744186,fallback
180,0.43866171003717475,fallback
181,0.5524193548387096,fallback
182,0.5303867403314917,fallback
183,0.46634615384615385,fallback
184,0.5303030303030303,fallback
185,0.13725490196078433,fallback
186,0.5961538461538461,fallback
187,0.6084905660377359,fallback
188,0.45962732919254656,fallback
189,0.5052083333333334,fallback
190,0.56,fallback
191,0.8464912280701754,fallback
192,0.539568345323741,fallback
193,0.6540084388185654,fallback
194,0.5598591549295775,fallback
195,0.7815699658703071,fallback
196,0.4033816425120773,fallback
197,0.41492537313432837,fallback
198,0.5209003215434084,fallback
199,0.4532710280373832,fallback
200,0.5967741935483871,fallback
201,0.72265625,fallback
202,0.5863636363636363,fallback
203,0.6097560975609756,fallback
204,0.5595238095238095,fallback
205,0.5032894736842105,fallback
206,0.6754098360655738,fallback
207,0.4588235294117647,fallback
208,0.48028673835125446,fallback
209,0.6348314606741573,fallback
210,0.4497354497354497,fallback
211,0.4845360824742268,fallback
212,0.717201166180758,fallback
213,0.5652173913043478,fallback
214,0.5812807881773399,fallback
215,0.5344262295081967,fallback
216,0.6262626262626263,fallback
217,0.571917808219178,fallback
218,0.5211267605633803,fallback
219,0.5608108108108109,fallback
220,0.5051903114186851,fallback
221,0.6115107913669064,fallback
222,0.5616438356164384,fallback
223,0.6031746031746031,fallback
224,0.625,fallback
225,0.6173913043478261,fallback
226,0.6470588235294118,fallback
227,0.5820433436532507,fallback
228,0.5864406779661017,fallback
229,0.5424836601307189,fallback
230,0.5630630630630631,fallback
231,0.6408450704225352,fallback
232,0.591304347826087,fallback
233,0.6369230769230769,fallback
234,0.4928571428571429,fallback
235,0.5657894736842105,fallback
236,0.5266903914590747,fallback
237,0.6946564885496184,fallback
238,0.659016393442623,fallback
239,0.7636986301369864,fallback
240,0.525,fallback
241,0.41578947368421054,fallback
242,0.5993377483443708,fallback
243,0.5863095238095238,fallback
244,0.6262626262626263,fallback
245,0.5171232876712328,fallback
246,0.7520325203252033,fallback
247,0.3805970149253731,fallback
248,0.6330275229357798,fallback
249,0.5843621399176955,fallback
250,0.623574144486692,fallback
251,0.5740072202166066,fallback
252,0.6847826086956522,fallback
253,0.5982905982905983,fallback
254,0.6815286624203821,fallback
255,0.45555555555555555,fallback
256,0.686411149825784,fallback
257,0.5502958579881657,fallback
258,0.4768211920529801,fallback
259,0.6006389776357828,fallback
260,0.5395189003436426,fallback
261,0.565359477124183,fallback
262,0.5911602209944752,fallback
263,0.3925619834710744,fallback
264,0.4842105263157895,fallback
265,0.6797153024911032,fallback
266,0.49466192170818507,fallback
267,0.46494464944649444,fallback
268,0.6619718309859155,fallback
269,0.4835680751173709,fallback
270,0.5529953917050692,fallback
271,0.5123456790123457,fallback
272,0.5260869565217391,fallback
273,0.5018050541516246,fallback
274,0.7297297297297297,fallback
275,0.43790849673202614,fallback
276,0.5931372549019608,fallback
277,0.657258064516129,fallback
278,0.7133757961783439,fallback
279,0.6521739130434783,fallback
280,0.5418060200668896,fallback
281,0.4325581395348837,fallback
282,0.7688564476885644,fallback
283,0.7948717948717948,fallback
284,0.7404580152671756,fallback
285,0.5989847715736041,fallback
286,0.5885416666666666,fallback
287,0.4339622641509434,fallback
288,0.5486381322957199,fallback
289,0.5132743362831859,fallback
290,0.5869565217391305,fallback
291,0.5608108108108109,fallback
292,0.49528301886792453,fallback
293,0.5614035087719298,fallback
294,0.5111940298507462,fallback
295,0.5763358778625954,fallback
296,0.553072625698324,fallback
297,0.5882352941176471,fallback
298,0.6040816326530613,fallback
299,0.5470383275261324,fallback
300,0.4866920152091255,fallback
301,0.4012345679012346,fallback
302,0.5329153605015674,fallback
303,0.6776556776556777,fallback
304,0.7362204724409449,fallback
305,0.7018072289156626,fallback
306,0.5306122448979592,fallback
